,label,filename,filepath
797,Impressionism,Edgar_Degas_21.jpg,../train_images\Impressionism\Edgar_Degas_21.jpg
798,Impressionism,Edgar_Degas_210.jpg,../train_images\Impressionism\Edgar_Degas_210.jpg
799,Impressionism,Edgar_Degas_211.jpg,../train_images\Impressionism\Edgar_Degas_211.jpg
800,Impressionism,Edgar_Degas_212.jpg,../train_images\Impressionism\Edgar_Degas_212.jpg
801,Impressionism,Edgar_Degas_213.jpg,../train_images\Impressionism\Edgar_Degas_213.jpg
802,Impressionism,Edgar_Degas_214.jpg,../train_images\Impressionism\Edgar_Degas_214.jpg
803,Impressionism,Edgar_Degas_216.jpg,../train_images\Impressionism\Edgar_Degas_216.jpg
804,Impressionism,Edgar_Degas_220.jpg,../train_images\Impressionism\Edgar_Degas_220.jpg
805,Impressionism,Edgar_Degas_222.jpg,../train_images\Impressionism\Edgar_Degas_222.jpg
806,Impressionism,Edgar_Degas_225.jpg,../train_images\Impressionism\Edgar_Degas_225.jpg
807,Impressionism,Edgar_Degas_227.jpg,../train_images\Impressionism\Edgar_Degas_227.jpg
808,Impressionism,Edgar_Degas_229.jpg,../train_images\Impressionism\Edgar_Degas_229.jpg
809,Impressionism,Edgar_Degas_230.jpg,../train_images\Impressionism\Edgar_Degas_230.jpg
810,Impressionism,Edgar_Degas_233.jpg,../train_images\Impressionism\Edgar_Degas_233.jpg
811,Impressionism,Edgar_Degas_234.jpg,../train_images\Impressionism\Edgar_Degas_234.jpg
812,Impressionism,Edgar_Degas_236.jpg,../train_images\Impressionism\Edgar_Degas_236.jpg
813,Impressionism,Edgar_Degas_237.jpg,../train_images\Impressionism\Edgar_Degas_237.jpg
814,Impressionism,Edgar_Degas_24.jpg,../train_images\Impressionism\Edgar_Degas_24.jpg
815,Impressionism,Edgar_Degas_241.jpg,../train_images\Impressionism\Edgar_Degas_241.jpg
816,Impressionism,Edgar_Degas_242.jpg,../train_images\Impressionism\Edgar_Degas_242.jpg
817,Impressionism,Edgar_Degas_243.jpg,../train_images\Impressionism\Edgar_Degas_243.jpg
818,Impressionism,Edgar_Degas_244.jpg,../train_images\Impressionism\Edgar_Degas_244.jpg
819,Impressionism,Edgar_Degas_245.jpg,../train_images\Impressionism\Edgar_Degas_245.jpg
820,Impressionism,Edgar_Degas_247.jpg,../train_images\Impressionism\Edgar_Degas_247.jpg
821,Impressionism,Edgar_Degas_248.jpg,../train_images\Impressionism\Edgar_Degas_248.jpg
822,Impressionism,Edgar_Degas_25.jpg,../train_images\Impressionism\Edgar_Degas_25.jpg
823,Impressionism,Edgar_Degas_251.jpg,../train_images\Impressionism\Edgar_Degas_251.jpg
824,Impressionism,Edgar_Degas_252.jpg,../train_images\Impressionism\Edgar_Degas_252.jpg
825,Impressionism,Edgar_Degas_258.jpg,../train_images\Impressionism\Edgar_Degas_258.jpg
826,Impressionism,Edgar_Degas_26.jpg,../train_images\Impressionism\Edgar_Degas_26.jpg
827,Impressionism,Edgar_Degas_261.jpg,../train_images\Impressionism\Edgar_Degas_261.jpg
828,Impressionism,Edgar_Degas_264.jpg,../train_images\Impressionism\Edgar_Degas_264.jpg
829,Impressionism,Edgar_Degas_265.jpg,../train_images\Impressionism\Edgar_Degas_265.jpg
830,Impressionism,Edgar_Degas_27.jpg,../train_images\Impressionism\Edgar_Degas_27.jpg
831,Impressionism,Edgar_Degas_270.jpg,../train_images\Impressionism\Edgar_Degas_270.jpg
832,Impressionism,Edgar_Degas_271.jpg,../train_images\Impressionism\Edgar_Degas_271.jpg
833,Impressionism,Edgar_Degas_272.jpg,../train_images\Impressionism\Edgar_Degas_272.jpg
834,Impressionism,Edgar_Degas_273.jpg,../train_images\Impressionism\Edgar_Degas_273.jpg
835,Impressionism,Edgar_Degas_279.jpg,../train_images\Impressionism\Edgar_Degas_279.jpg
836,Impressionism,Edgar_Degas_280.jpg,../train_images\Impressionism\Edgar_Degas_280.jpg
837,Impressionism,Edgar_Degas_282.jpg,../train_images\Impressionism\Edgar_Degas_282.jpg
838,Impressionism,Edgar_Degas_283.jpg,../train_images\Impressionism\Edgar_Degas_283.jpg
839,Impressionism,Edgar_Degas_285.jpg,../train_images\Impressionism\Edgar_Degas_285.jpg
840,Impressionism,Edgar_Degas_289.jpg,../train_images\Impressionism\Edgar_Degas_289.jpg
841,Impressionism,Edgar_Degas_29.jpg,../train_images\Impressionism\Edgar_Degas_29.jpg
842,Impressionism,Edgar_Degas_290.jpg,../train_images\Impressionism\Edgar_Degas_290.jpg
843,Impressionism,Edgar_Degas_291.jpg,../train_images\Impressionism\Edgar_Degas_291.jpg
844,Impressionism,Edgar_Degas_293.jpg,../train_images\Impressionism\Edgar_Degas_293.jpg
845,Impressionism,Edgar_Degas_294.jpg,../train_images\Impressionism\Edgar_Degas_294.jpg
846,Impressionism,Edgar_Degas_296.jpg,../train_images\Impressionism\Edgar_Degas_296.jpg
847,Impressionism,Edgar_Degas_298.jpg,../train_images\Impressionism\Edgar_Degas_298.jpg
848,Impressionism,Edgar_Degas_300.jpg,../train_images\Impressionism\Edgar_Degas_300.jpg
849,Impressionism,Edgar_Degas_303.jpg,../train_images\Impressionism\Edgar_Degas_303.jpg
850,Impressionism,Edgar_Degas_304.jpg,../train_images\Impressionism\Edgar_Degas_304.jpg
851,Impressionism,Edgar_Degas_305.jpg,../train_images\Impressionism\Edgar_Degas_305.jpg
852,Impressionism,Edgar_Degas_307.jpg,../train_images\Impressionism\Edgar_Degas_307.jpg
853,Impressionism,Edgar_Degas_309.jpg,../train_images\Impressionism\Edgar_Degas_309.jpg
854,Impressionism,Edgar_Degas_31.jpg,../train_images\Impressionism\Edgar_Degas_31.jpg
855,Impressionism,Edgar_Degas_313.jpg,../train_images\Impressionism\Edgar_Degas_313.jpg
856,Impressionism,Edgar_Degas_318.jpg,../train_images\Impressionism\Edgar_Degas_318.jpg
857,Impressionism,Edgar_Degas_320.jpg,../train_images\Impressionism\Edgar_Degas_320.jpg
858,Impressionism,Edgar_Degas_323.jpg,../train_images\Impressionism\Edgar_Degas_323.jpg
859,Impressionism,Edgar_Degas_324.jpg,../train_images\Impressionism\Edgar_Degas_324.jpg
860,Impressionism,Edgar_Degas_328.jpg,../train_images\Impressionism\Edgar_Degas_328.jpg
861,Impressionism,Edgar_Degas_329.jpg,../train_images\Impressionism\Edgar_Degas_329.jpg
862,Impressionism,Edgar_Degas_331.jpg,../train_images\Impressionism\Edgar_Degas_331.jpg
863,Impressionism,Edgar_Degas_333.jpg,../train_images\Impressionism\Edgar_Degas_333.jpg
864,Impressionism,Edgar_Degas_334.jpg,../train_images\Impressionism\Edgar_Degas_334.jpg
865,Impressionism,Edgar_Degas_336.jpg,../train_images\Impressionism\Edgar_Degas_336.jpg
866,Impressionism,Edgar_Degas_337.jpg,../train_images\Impressionism\Edgar_Degas_337.jpg
867,Impressionism,Edgar_Degas_339.jpg,../train_images\Impressionism\Edgar_Degas_339.jpg
868,Impressionism,Edgar_Degas_340.jpg,../train_images\Impressionism\Edgar_Degas_340.jpg
869,Impressionism,Edgar_Degas_342.jpg,../train_images\Impressionism\Edgar_Degas_342.jpg
870,Impressionism,Edgar_Degas_344.jpg,../train_images\Impressionism\Edgar_Degas_344.jpg
871,Impressionism,Edgar_Degas_345.jpg,../train_images\Impressionism\Edgar_Degas_345.jpg
872,Impressionism,Edgar_Degas_346.jpg,../train_images\Impressionism\Edgar_Degas_346.jpg
873,Impressionism,Edgar_Degas_347.jpg,../train_images\Impressionism\Edgar_Degas_347.jpg
874,Impressionism,Edgar_Degas_35.jpg,../train_images\Impressionism\Edgar_Degas_35.jpg
875,Impressionism,Edgar_Degas_352.jpg,../train_images\Impressionism\Edgar_Degas_352.jpg
876,Impressionism,Edgar_Degas_355.jpg,../train_images\Impressionism\Edgar_Degas_355.jpg
877,Impressionism,Edgar_Degas_358.jpg,../train_images\Impressionism\Edgar_Degas_358.jpg
878,Impressionism,Edgar_Degas_36.jpg,../train_images\Impressionism\Edgar_Degas_36.jpg
879,Impressionism,Edgar_Degas_363.jpg,../train_images\Impressionism\Edgar_Degas_363.jpg
880,Impressionism,Edgar_Degas_364.jpg,../train_images\Impressionism\Edgar_Degas_364.jpg
881,Impressionism,Edgar_Degas_365.jpg,../train_images\Impressionism\Edgar_Degas_365.jpg
882,Impressionism,Edgar_Degas_366.jpg,../train_images\Impressionism\Edgar_Degas_366.jpg
883,Impressionism,Edgar_Degas_367.jpg,../train_images\Impressionism\Edgar_Degas_367.jpg
884,Impressionism,Edgar_Degas_368.jpg,../train_images\Impressionism\Edgar_Degas_368.jpg
885,Impressionism,Edgar_Degas_370.jpg,../train_images\Impressionism\Edgar_Degas_370.jpg
886,Impressionism,Edgar_Degas_371.jpg,../train_images\Impressionism\Edgar_Degas_371.jpg
887,Impressionism,Edgar_Degas_372.jpg,../train_images\Impressionism\Edgar_Degas_372.jpg
888,Impressionism,Edgar_Degas_374.jpg,../train_images\Impressionism\Edgar_Degas_374.jpg
889,Impressionism,Edgar_Degas_379.jpg,../train_images\Impressionism\Edgar_Degas_379.jpg
890,Impressionism,Edgar_Degas_38.jpg,../train_images\Impressionism\Edgar_Degas_38.jpg
891,Impressionism,Edgar_Degas_384.jpg,../train_images\Impressionism\Edgar_Degas_384.jpg
892,Impressionism,Edgar_Degas_388.jpg,../train_images\Impressionism\Edgar_Degas_388.jpg
893,Impressionism,Edgar_Degas_390.jpg,../train_images\Impressionism\Edgar_Degas_390.jpg
894,Impressionism,Edgar_Degas_392.jpg,../train_images\Impressionism\Edgar_Degas_392.jpg
895,Impressionism,Edgar_Degas_394.jpg,../train_images\Impressionism\Edgar_Degas_394.jpg
896,Impressionism,Edgar_Degas_397.jpg,../train_images\Impressionism\Edgar_Degas_397.jpg
897,Impressionism,Edgar_Degas_399.jpg,../train_images\Impressionism\Edgar_Degas_399.jpg
898,Impressionism,Edgar_Degas_40.jpg,../train_images\Impressionism\Edgar_Degas_40.jpg
899,Impressionism,Edgar_Degas_405.jpg,../train_images\Impressionism\Edgar_Degas_405.jpg
900,Impressionism,Edgar_Degas_406.jpg,../train_images\Impressionism\Edgar_Degas_406.jpg
901,Impressionism,Edgar_Degas_408.jpg,../train_images\Impressionism\Edgar_Degas_408.jpg
902,Impressionism,Edgar_Degas_409.jpg,../train_images\Impressionism\Edgar_Degas_409.jpg
903,Impressionism,Edgar_Degas_41.jpg,../train_images\Impressionism\Edgar_Degas_41.jpg
904,Impressionism,Edgar_Degas_410.jpg,../train_images\Impressionism\Edgar_Degas_410.jpg
905,Impressionism,Edgar_Degas_413.jpg,../train_images\Impressionism\Edgar_Degas_413.jpg
906,Impressionism,Edgar_Degas_414.jpg,../train_images\Impressionism\Edgar_Degas_414.jpg
907,Impressionism,Edgar_Degas_417.jpg,../train_images\Impressionism\Edgar_Degas_417.jpg
908,Impressionism,Edgar_Degas_419.jpg,../train_images\Impressionism\Edgar_Degas_419.jpg
909,Impressionism,Edgar_Degas_421.jpg,../train_images\Impressionism\Edgar_Degas_421.jpg
910,Impressionism,Edgar_Degas_423.jpg,../train_images\Impressionism\Edgar_Degas_423.jpg
911,Impressionism,Edgar_Degas_426.jpg,../train_images\Impressionism\Edgar_Degas_426.jpg
912,Impressionism,Edgar_Degas_429.jpg,../train_images\Impressionism\Edgar_Degas_429.jpg
913,Impressionism,Edgar_Degas_43.jpg,../train_images\Impressionism\Edgar_Degas_43.jpg
914,Impressionism,Edgar_Degas_431.jpg,../train_images\Impressionism\Edgar_Degas_431.jpg
915,Impressionism,Edgar_Degas_434.jpg,../train_images\Impressionism\Edgar_Degas_434.jpg
916,Impressionism,Edgar_Degas_436.jpg,../train_images\Impressionism\Edgar_Degas_436.jpg
917,Impressionism,Edgar_Degas_438.jpg,../train_images\Impressionism\Edgar_Degas_438.jpg
918,Impressionism,Edgar_Degas_44.jpg,../train_images\Impressionism\Edgar_Degas_44.jpg
919,Impressionism,Edgar_Degas_440.jpg,../train_images\Impressionism\Edgar_Degas_440.jpg
920,Impressionism,Edgar_Degas_444.jpg,../train_images\Impressionism\Edgar_Degas_444.jpg
921,Impressionism,Edgar_Degas_450.jpg,../train_images\Impressionism\Edgar_Degas_450.jpg
922,Impressionism,Edgar_Degas_455.jpg,../train_images\Impressionism\Edgar_Degas_455.jpg
923,Impressionism,Edgar_Degas_456.jpg,../train_images\Impressionism\Edgar_Degas_456.jpg
924,Impressionism,Edgar_Degas_457.jpg,../train_images\Impressionism\Edgar_Degas_457.jpg
925,Impressionism,Edgar_Degas_458.jpg,../train_images\Impressionism\Edgar_Degas_458.jpg
926,Impressionism,Edgar_Degas_46.jpg,../train_images\Impressionism\Edgar_Degas_46.jpg
927,Impressionism,Edgar_Degas_461.jpg,../train_images\Impressionism\Edgar_Degas_461.jpg
928,Impressionism,Edgar_Degas_467.jpg,../train_images\Impressionism\Edgar_Degas_467.jpg
929,Impressionism,Edgar_Degas_468.jpg,../train_images\Impressionism\Edgar_Degas_468.jpg
930,Impressionism,Edgar_Degas_470.jpg,../train_images\Impressionism\Edgar_Degas_470.jpg
931,Impressionism,Edgar_Degas_472.jpg,../train_images\Impressionism\Edgar_Degas_472.jpg
932,Impressionism,Edgar_Degas_473.jpg,../train_images\Impressionism\Edgar_Degas_473.jpg
933,Impressionism,Edgar_Degas_474.jpg,../train_images\Impressionism\Edgar_Degas_474.jpg
934,Impressionism,Edgar_Degas_475.jpg,../train_images\Impressionism\Edgar_Degas_475.jpg
935,Impressionism,Edgar_Degas_476.jpg,../train_images\Impressionism\Edgar_Degas_476.jpg
936,Impressionism,Edgar_Degas_478.jpg,../train_images\Impressionism\Edgar_Degas_478.jpg
937,Impressionism,Edgar_Degas_485.jpg,../train_images\Impressionism\Edgar_Degas_485.jpg
938,Impressionism,Edgar_Degas_486.jpg,../train_images\Impressionism\Edgar_Degas_486.jpg
939,Impressionism,Edgar_Degas_487.jpg,../train_images\Impressionism\Edgar_Degas_487.jpg
940,Impressionism,Edgar_Degas_49.jpg,../train_images\Impressionism\Edgar_Degas_49.jpg
941,Impressionism,Edgar_Degas_490.jpg,../train_images\Impressionism\Edgar_Degas_490.jpg
942,Impressionism,Edgar_Degas_491.jpg,../train_images\Impressionism\Edgar_Degas_491.jpg
943,Impressionism,Edgar_Degas_493.jpg,../train_images\Impressionism\Edgar_Degas_493.jpg
944,Impressionism,Edgar_Degas_494.jpg,../train_images\Impressionism\Edgar_Degas_494.jpg
945,Impressionism,Edgar_Degas_496.jpg,../train_images\Impressionism\Edgar_Degas_496.jpg
946,Impressionism,Edgar_Degas_497.jpg,../train_images\Impressionism\Edgar_Degas_497.jpg
947,Impressionism,Edgar_Degas_498.jpg,../train_images\Impressionism\Edgar_Degas_498.jpg
948,Impressionism,Edgar_Degas_500.jpg,../train_images\Impressionism\Edgar_Degas_500.jpg
949,Impressionism,Edgar_Degas_502.jpg,../train_images\Impressionism\Edgar_Degas_502.jpg
950,Impressionism,Edgar_Degas_504.jpg,../train_images\Impressionism\Edgar_Degas_504.jpg
951,Impressionism,Edgar_Degas_507.jpg,../train_images\Impressionism\Edgar_Degas_507.jpg
952,Impressionism,Edgar_Degas_508.jpg,../train_images\Impressionism\Edgar_Degas_508.jpg
953,Impressionism,Edgar_Degas_509.jpg,../train_images\Impressionism\Edgar_Degas_509.jpg
954,Impressionism,Edgar_Degas_514.jpg,../train_images\Impressionism\Edgar_Degas_514.jpg
955,Impressionism,Edgar_Degas_516.jpg,../train_images\Impressionism\Edgar_Degas_516.jpg
956,Impressionism,Edgar_Degas_52.jpg,../train_images\Impressionism\Edgar_Degas_52.jpg
957,Impressionism,Edgar_Degas_520.jpg,../train_images\Impressionism\Edgar_Degas_520.jpg
958,Impressionism,Edgar_Degas_521.jpg,../train_images\Impressionism\Edgar_Degas_521.jpg
959,Impressionism,Edgar_Degas_522.jpg,../train_images\Impressionism\Edgar_Degas_522.jpg
960,Impressionism,Edgar_Degas_525.jpg,../train_images\Impressionism\Edgar_Degas_525.jpg
961,Impressionism,Edgar_Degas_527.jpg,../train_images\Impressionism\Edgar_Degas_527.jpg
962,Impressionism,Edgar_Degas_528.jpg,../train_images\Impressionism\Edgar_Degas_528.jpg
963,Impressionism,Edgar_Degas_530.jpg,../train_images\Impressionism\Edgar_Degas_530.jpg
964,Impressionism,Edgar_Degas_531.jpg,../train_images\Impressionism\Edgar_Degas_531.jpg
965,Impressionism,Edgar_Degas_533.jpg,../train_images\Impressionism\Edgar_Degas_533.jpg
966,Impressionism,Edgar_Degas_534.jpg,../train_images\Impressionism\Edgar_Degas_534.jpg
967,Impressionism,Edgar_Degas_538.jpg,../train_images\Impressionism\Edgar_Degas_538.jpg
968,Impressionism,Edgar_Degas_541.jpg,../train_images\Impressionism\Edgar_Degas_541.jpg
969,Impressionism,Edgar_Degas_543.jpg,../train_images\Impressionism\Edgar_Degas_543.jpg
970,Impressionism,Edgar_Degas_546.jpg,../train_images\Impressionism\Edgar_Degas_546.jpg
971,Impressionism,Edgar_Degas_547.jpg,../train_images\Impressionism\Edgar_Degas_547.jpg
972,Impressionism,Edgar_Degas_548.jpg,../train_images\Impressionism\Edgar_Degas_548.jpg
973,Impressionism,Edgar_Degas_551.jpg,../train_images\Impressionism\Edgar_Degas_551.jpg
974,Impressionism,Edgar_Degas_558.jpg,../train_images\Impressionism\Edgar_Degas_558.jpg
975,Impressionism,Edgar_Degas_561.jpg,../train_images\Impressionism\Edgar_Degas_561.jpg
976,Impressionism,Edgar_Degas_567.jpg,../train_images\Impressionism\Edgar_Degas_567.jpg
977,Impressionism,Edgar_Degas_568.jpg,../train_images\Impressionism\Edgar_Degas_568.jpg
978,Impressionism,Edgar_Degas_570.jpg,../train_images\Impressionism\Edgar_Degas_570.jpg
979,Impressionism,Edgar_Degas_572.jpg,../train_images\Impressionism\Edgar_Degas_572.jpg
980,Impressionism,Edgar_Degas_574.jpg,../train_images\Impressionism\Edgar_Degas_574.jpg
981,Impressionism,Edgar_Degas_577.jpg,../train_images\Impressionism\Edgar_Degas_577.jpg
982,Impressionism,Edgar_Degas_58.jpg,../train_images\Impressionism\Edgar_Degas_58.jpg
983,Impressionism,Edgar_Degas_581.jpg,../train_images\Impressionism\Edgar_Degas_581.jpg
984,Impressionism,Edgar_Degas_583.jpg,../train_images\Impressionism\Edgar_Degas_583.jpg
985,Impressionism,Edgar_Degas_584.jpg,../train_images\Impressionism\Edgar_Degas_584.jpg
986,Impressionism,Edgar_Degas_586.jpg,../train_images\Impressionism\Edgar_Degas_586.jpg
987,Impressionism,Edgar_Degas_588.jpg,../train_images\Impressionism\Edgar_Degas_588.jpg
988,Impressionism,Edgar_Degas_592.jpg,../train_images\Impressionism\Edgar_Degas_592.jpg
989,Impressionism,Edgar_Degas_595.jpg,../train_images\Impressionism\Edgar_Degas_595.jpg
990,Impressionism,Edgar_Degas_598.jpg,../train_images\Impressionism\Edgar_Degas_598.jpg
991,Impressionism,Edgar_Degas_599.jpg,../train_images\Impressionism\Edgar_Degas_599.jpg
992,Impressionism,Edgar_Degas_600.jpg,../train_images\Impressionism\Edgar_Degas_600.jpg
993,Impressionism,Edgar_Degas_601.jpg,../train_images\Impressionism\Edgar_Degas_601.jpg
994,Impressionism,Edgar_Degas_604.jpg,../train_images\Impressionism\Edgar_Degas_604.jpg
995,Impressionism,Edgar_Degas_609.jpg,../train_images\Impressionism\Edgar_Degas_609.jpg
996,Impressionism,Edgar_Degas_611.jpg,../train_images\Impressionism\Edgar_Degas_611.jpg
997,Impressionism,Edgar_Degas_613.jpg,../train_images\Impressionism\Edgar_Degas_613.jpg
998,Impressionism,Edgar_Degas_614.jpg,../train_images\Impressionism\Edgar_Degas_614.jpg
999,Impressionism,Edgar_Degas_619.jpg,../train_images\Impressionism\Edgar_Degas_619.jpg
1000,Impressionism,Edgar_Degas_62.jpg,../train_images\Impressionism\Edgar_Degas_62.jpg
1001,Impressionism,Edgar_Degas_623.jpg,../train_images\Impressionism\Edgar_Degas_623.jpg
1002,Impressionism,Edgar_Degas_624.jpg,../train_images\Impressionism\Edgar_Degas_624.jpg
1003,Impressionism,Edgar_Degas_626.jpg,../train_images\Impressionism\Edgar_Degas_626.jpg
1004,Impressionism,Edgar_Degas_627.jpg,../train_images\Impressionism\Edgar_Degas_627.jpg
1005,Impressionism,Edgar_Degas_628.jpg,../train_images\Impressionism\Edgar_Degas_628.jpg
1006,Impressionism,Edgar_Degas_63.jpg,../train_images\Impressionism\Edgar_Degas_63.jpg
1007,Impressionism,Edgar_Degas_634.jpg,../train_images\Impressionism\Edgar_Degas_634.jpg
1008,Impressionism,Edgar_Degas_636.jpg,../train_images\Impressionism\Edgar_Degas_636.jpg
1009,Impressionism,Edgar_Degas_637.jpg,../train_images\Impressionism\Edgar_Degas_637.jpg
1010,Impressionism,Edgar_Degas_638.jpg,../train_images\Impressionism\Edgar_Degas_638.jpg
1011,Impressionism,Edgar_Degas_639.jpg,../train_images\Impressionism\Edgar_Degas_639.jpg
1012,Impressionism,Edgar_Degas_64.jpg,../train_images\Impressionism\Edgar_Degas_64.jpg
1013,Impressionism,Edgar_Degas_641.jpg,../train_images\Impressionism\Edgar_Degas_641.jpg
1014,Impressionism,Edgar_Degas_642.jpg,../train_images\Impressionism\Edgar_Degas_642.jpg
1015,Impressionism,Edgar_Degas_643.jpg,../train_images\Impressionism\Edgar_Degas_643.jpg
1016,Impressionism,Edgar_Degas_646.jpg,../train_images\Impressionism\Edgar_Degas_646.jpg
1017,Impressionism,Edgar_Degas_651.jpg,../train_images\Impressionism\Edgar_Degas_651.jpg
1018,Impressionism,Edgar_Degas_654.jpg,../train_images\Impressionism\Edgar_Degas_654.jpg
1019,Impressionism,Edgar_Degas_658.jpg,../train_images\Impressionism\Edgar_Degas_658.jpg
1020,Impressionism,Edgar_Degas_659.jpg,../train_images\Impressionism\Edgar_Degas_659.jpg
1021,Impressionism,Edgar_Degas_661.jpg,../train_images\Impressionism\Edgar_Degas_661.jpg
1022,Impressionism,Edgar_Degas_662.jpg,../train_images\Impressionism\Edgar_Degas_662.jpg
1023,Impressionism,Edgar_Degas_665.jpg,../train_images\Impressionism\Edgar_Degas_665.jpg
1024,Impressionism,Edgar_Degas_666.jpg,../train_images\Impressionism\Edgar_Degas_666.jpg
1025,Impressionism,Edgar_Degas_667.jpg,../train_images\Impressionism\Edgar_Degas_667.jpg
1026,Impressionism,Edgar_Degas_669.jpg,../train_images\Impressionism\Edgar_Degas_669.jpg
1027,Impressionism,Edgar_Degas_67.jpg,../train_images\Impressionism\Edgar_Degas_67.jpg
1028,Impressionism,Edgar_Degas_672.jpg,../train_images\Impressionism\Edgar_Degas_672.jpg
1029,Impressionism,Edgar_Degas_676.jpg,../train_images\Impressionism\Edgar_Degas_676.jpg
1030,Impressionism,Edgar_Degas_678.jpg,../train_images\Impressionism\Edgar_Degas_678.jpg
1031,Impressionism,Edgar_Degas_680.jpg,../train_images\Impressionism\Edgar_Degas_680.jpg
1032,Impressionism,Edgar_Degas_681.jpg,../train_images\Impressionism\Edgar_Degas_681.jpg
1033,Impressionism,Edgar_Degas_684.jpg,../train_images\Impressionism\Edgar_Degas_684.jpg
1034,Impressionism,Edgar_Degas_688.jpg,../train_images\Impressionism\Edgar_Degas_688.jpg
1035,Impressionism,Edgar_Degas_690.jpg,../train_images\Impressionism\Edgar_Degas_690.jpg
1036,Impressionism,Edgar_Degas_691.jpg,../train_images\Impressionism\Edgar_Degas_691.jpg
1037,Impressionism,Edgar_Degas_693.jpg,../train_images\Impressionism\Edgar_Degas_693.jpg
1038,Impressionism,Edgar_Degas_698.jpg,../train_images\Impressionism\Edgar_Degas_698.jpg
1039,Impressionism,Edgar_Degas_701.jpg,../train_images\Impressionism\Edgar_Degas_701.jpg
1040,Impressionism,Edgar_Degas_702.jpg,../train_images\Impressionism\Edgar_Degas_702.jpg
1041,Impressionism,Edgar_Degas_71.jpg,../train_images\Impressionism\Edgar_Degas_71.jpg
1042,Impressionism,Edgar_Degas_72.jpg,../train_images\Impressionism\Edgar_Degas_72.jpg
1043,Impressionism,Edgar_Degas_78.jpg,../train_images\Impressionism\Edgar_Degas_78.jpg
1044,Impressionism,Edgar_Degas_8.jpg,../train_images\Impressionism\Edgar_Degas_8.jpg
1045,Impressionism,Edgar_Degas_80.jpg,../train_images\Impressionism\Edgar_Degas_80.jpg
1046,Impressionism,Edgar_Degas_81.jpg,../train_images\Impressionism\Edgar_Degas_81.jpg
1047,Impressionism,Edgar_Degas_82.jpg,../train_images\Impressionism\Edgar_Degas_82.jpg
1048,Impressionism,Edgar_Degas_83.jpg,../train_images\Impressionism\Edgar_Degas_83.jpg
1049,Impressionism,Edgar_Degas_87.jpg,../train_images\Impressionism\Edgar_Degas_87.jpg
1050,Impressionism,Edgar_Degas_88.jpg,../train_images\Impressionism\Edgar_Degas_88.jpg
1051,Impressionism,Edgar_Degas_90.jpg,../train_images\Impressionism\Edgar_Degas_90.jpg
1052,Impressionism,Edgar_Degas_93.jpg,../train_images\Impressionism\Edgar_Degas_93.jpg
1053,Impressionism,Edgar_Degas_97.jpg,../train_images\Impressionism\Edgar_Degas_97.jpg
1054,Impressionism,Pierre-Auguste_Renoir_10.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_10.jpg
1055,Impressionism,Pierre-Auguste_Renoir_100.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_100.jpg
1056,Impressionism,Pierre-Auguste_Renoir_101.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_101.jpg
1057,Impressionism,Pierre-Auguste_Renoir_102.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_102.jpg
1058,Impressionism,Pierre-Auguste_Renoir_103.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_103.jpg
1059,Impressionism,Pierre-Auguste_Renoir_105.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_105.jpg
1060,Impressionism,Pierre-Auguste_Renoir_108.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_108.jpg
1061,Impressionism,Pierre-Auguste_Renoir_109.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_109.jpg
1062,Impressionism,Pierre-Auguste_Renoir_110.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_110.jpg
1063,Impressionism,Pierre-Auguste_Renoir_111.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_111.jpg
1064,Impressionism,Pierre-Auguste_Renoir_112.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_112.jpg
1065,Impressionism,Pierre-Auguste_Renoir_114.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_114.jpg
1066,Impressionism,Pierre-Auguste_Renoir_117.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_117.jpg
1067,Impressionism,Pierre-Auguste_Renoir_12.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_12.jpg
1068,Impressionism,Pierre-Auguste_Renoir_122.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_122.jpg
1069,Impressionism,Pierre-Auguste_Renoir_123.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_123.jpg
1070,Impressionism,Pierre-Auguste_Renoir_124.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_124.jpg
1071,Impressionism,Pierre-Auguste_Renoir_125.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_125.jpg
1072,Impressionism,Pierre-Auguste_Renoir_136.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_136.jpg
1073,Impressionism,Pierre-Auguste_Renoir_137.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_137.jpg
1074,Impressionism,Pierre-Auguste_Renoir_139.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_139.jpg
